name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,22441,6896063108,,,,,,,-111.9121326,33.4226018,,,
,22442,6896063651,,,,,,,-111.9455805,33.3949119,,,
,22443,6896063659,,,,,,,-111.9455828,33.3946972,,,
,22444,6896063660,,,,,,,-111.9446007,33.3918816,,,
,22445,6896063661,,,,,,,-111.9445682,33.3928394,,,
,22446,6896063662,,,,,,,-111.9455027,33.3928365,,,
,22447,6896063663,,,,,,,-111.9455317,33.3919651,,,
,22448,6896110389,,,,,,,-111.9175858,33.394562,,,
,22449,6896110390,,,,,,,-111.9176735,33.3944906,,,
,22450,6896110392,,,,,,,-111.9178604,33.3940051,,,
,22451,6896110393,,,,,,,-111.9176989,33.3939777,,,
,22452,6896110394,,,,,,,-111.9173425,33.3952199,,,
,22453,6896110395,,,,,,,-111.9171457,33.3951704,,,
,22454,6896110396,,,,,,,-111.9188092,33.3940214,,,
,22455,6896110398,,,,,,,-111.9178175,33.3941823,,,
,22456,6896110399,,,,,,,-111.9177656,33.3943386,,,
,22457,6896110402,,,,,,,-111.9175449,33.3946709,,,
,22458,6896110405,,,,,,,-111.9174825,33.3948402,,,
,22459,6896110406,,,,,,,-111.9174289,33.3949854,,,
,22460,6896110409,,,,,,,-111.9173657,33.3951569,,,
,22461,6896110412,,,,,,,-111.9173035,33.3953178,,,
,22462,6896110413,,,,,,,-111.917984,33.3940008,,,
,22463,6896110418,,,,,,,-111.9186681,33.3929469,,,
,22464,6896110419,,,,,,,-111.9181479,33.3932608,,,
,22465,6896110420,,,,,,,-111.918154,33.394005,,,
,22466,6896110421,,,,,,,-111.918365,33.3940103,,,
,22467,6896110422,,,,,,,-111.9183449,33.393262,,,
,22468,6896110426,,,,,,,-111.9228796,33.3942141,,,
,22469,6896110427,,,,,,,-111.9226613,33.3941549,,,
,22470,6896110428,,,,,,,-111.9227701,33.3937505,,,
,22471,6896110429,,,,,,,-111.9230145,33.3937497,,,
,22472,6896110430,,,,,,,-111.9210552,33.3940193,,,
,22473,6896110432,,,,,,,-111.9190134,33.3938392,,,
,22474,6896110433,,,,,,,-111.9189031,33.3940143,,,
,22475,6896110434,,,,,,,-111.920207,33.3938439,,,
,22476,6896110436,,,,,,,-111.9202621,33.3932008,,,
,22477,6896110437,,,,,,,-111.9202539,33.3929466,,,
,22478,6896110438,,,,,,,-111.9202043,33.3937108,,,
,22479,6896133815,,,,,,,-111.9263102,33.4009372,,,
,22480,6896133819,,,,,,,-111.9254587,33.4014549,,,
,22481,6896133820,,,,,,,-111.926308,33.4014568,,,
,22482,6896133821,,,,,,,-111.9255943,33.4014552,,,
,22483,6896133822,,,,,,,-111.9255999,33.4009415,,,
,22484,6896133823,,,,,,,-111.9254543,33.402066,,,
,22485,6896147938,,,,,,,-111.9409804,33.4147446,,,
,22486,6896147939,,,,,,,-111.9409788,33.4139679,,,
,22487,6896147943,,,,,,,-111.9404614,33.4136244,,,
,22488,6896147944,,,,,,,-111.9409797,33.4144104,,,
,22489,6896147949,,,,,,,-111.9404455,33.4147712,,,
,22490,6896147953,,,,,,,-111.9404548,33.4148975,,,
,22491,6896147954,,,,,,,-111.9401482,33.4148966,,,
,22492,6896164060,,,,,,,-111.9774471,33.4267868,,,
,22493,6896168934,turning_loop,,,,,,-111.9243516,33.3299657,,,
,22494,6896182306,,,,,,,-111.9403797,33.3604371,,,
,22495,6896182307,,,,,,,-111.9411977,33.3604046,,,
,22496,6896182308,,,,,,,-111.9412858,33.3611558,,,
,22497,6896182309,,,,,,,-111.9409463,33.3613518,,,
,22498,6896182310,,,,,,,-111.9409329,33.3611578,,,
,22499,6896182313,,,,,,,-111.9404504,33.3616911,,,
,22500,6896182314,,,,,,,-111.9412792,33.3613505,,,
,22501,6896182316,,,,,,,-111.9410574,33.3616981,,,
,22502,6896184393,,,,,,,-111.9396903,33.3992164,,,
,22503,6901831268,,,,,,,-111.9111707,33.3323927,,,
,22504,6901831269,,,,,,,-111.9115248,33.3323939,,,
,22505,6901831270,,,,,,,-111.9115228,33.3320221,,,
,22506,6901831271,,,,,,,-111.9111733,33.3320183,,,
,22507,6901831274,,,,,,,-111.9115262,33.3327697,,,
,22508,6901831275,,,,,,,-111.911169,33.3338389,,,
,22509,6901831278,,,,,,,-111.9095173,33.3338354,,,
,22510,6901831279,,,,,,,-111.9108072,33.3338388,,,
,22511,6901831282,,,,,,,-111.9103527,33.3338356,,,
,22512,6901831283,,,,,,,-111.9108042,33.3336791,,,
,22513,6901831284,,,,,,,-111.9103484,33.3336794,,,
,22514,6901834390,,,,,,,-111.9095258,33.3343394,,,
,22515,6901834391,,,,,,,-111.9102021,33.3343437,,,
,22516,6901834392,,,,,,,-111.9102025,33.3338351,,,
,22517,6901840033,,,,,,,-111.9553329,33.4061086,,,
,22518,6901840035,,,,,,,-111.955744,33.4061134,,,
,22519,6901840036,,,,,,,-111.9555142,33.406113,,,
,22520,6901840037,,,,,,,-111.9555094,33.4057977,,,
,22521,6901840039,,,,,,,-111.9553317,33.4057961,,,
,22522,6901840040,,,,,,,-111.9555111,33.4059069,,,
,22523,6901840044,,,,,,,-111.9551944,33.4056533,,,
,22524,6901840046,,,,,,,-111.9539178,33.4056483,,,
,22525,6901840048,,,,,,,-111.9551951,33.4059401,,,
,22526,6901845344,,,,,,,-111.9288758,33.4193999,,,
,22527,6901845345,,,,,,,-111.9287443,33.4194026,,,
,22528,6901845346,,,,,,,-111.9283339,33.4194043,,,
,22529,6901845347,,,,,,,-111.9281444,33.4194062,,,
,22530,6901870664,,,,,,,-111.9196437,33.3755484,,,
,22531,6901870671,,,,,,,-111.9203742,33.374835,,,
,22532,6901870674,,,,,,,-111.9204875,33.375034,,,
,22533,6901870678,,,,,,,-111.9202226,33.3749166,,,
,22534,6901870684,,,,,,,-111.9193784,33.3746228,,,
,22535,6901915487,,,,,,,-111.9197582,33.3740229,,,
,22536,6901915488,,,,,,,-111.919453,33.3744864,,,
,22537,6901915489,,,,,,,-111.919666,33.3745033,,,
,22538,6901915492,,,,,,,-111.9201179,33.3746861,,,
,22539,6901915493,,,,,,,-111.9198239,33.3746448,,,
,22540,6901915494,,,,,,,-111.9198236,33.3747949,,,
,22541,6901915497,,,,,,,-111.9199104,33.3741056,,,
,22542,6901915501,,,,,,,-111.9203108,33.3735964,,,
,22543,6901922220,,,,,,,-111.9469498,33.3364032,,,
,22544,6901922221,,,,,,,-111.9478069,33.336395,,,
,22545,6901932776,,,,,,,-111.9265052,33.3830056,,,
,22546,6901932779,,,,,,,-111.926184,33.3826359,,,
,22547,6901932780,,,,,,,-111.9262189,33.3821449,,,
,22548,6901932782,,,,,,,-111.9258817,33.3828415,,,
,22549,6901932783,,,,,,,-111.9260623,33.3829023,,,
,22550,6901933485,,,,,,,-111.9254749,33.382707,,,
,22551,6901933487,,,,,,,-111.9247663,33.3824629,,,
,22552,6901933488,,,,,,,-111.9255008,33.3819004,,,
,22553,6901933491,,,,,,,-111.9251844,33.3826101,,,
,22554,6901933492,,,,,,,-111.9257357,33.3819804,,,
,22555,6901933493,,,,,,,-111.9257585,33.3821443,,,
,22556,6901933495,,,,,,,-111.9259144,33.3820412,,,
,22557,6901934603,,,,,,,-111.8938622,33.3767007,,,
,22558,6901934611,,,,,,,-111.8956217,33.3776141,,,
,22559,6901934612,,,,,,,-111.8948468,33.3774628,,,
,22560,6901934613,,,,,,,-111.8956214,33.3777464,,,
,22561,6901934614,,,,,,,-111.8941659,33.3782783,,,
,22562,6901934615,,,,,,,-111.89409,33.3780603,,,
,22563,6901934616,,,,,,,-111.8939904,33.3779541,,,
,22564,6901934618,,,,,,,-111.8937046,33.3778913,,,
,22565,6901934619,,,,,,,-111.8938858,33.3779167,,,
,22566,6901934621,,,,,,,-111.8939562,33.3777076,,,
,22567,6901934622,,,,,,,-111.894841,33.3777201,,,
,22568,6901934624,,,,,,,-111.894091,33.3767021,,,
,22569,6901934625,,,,,,,-111.894719,33.376706,,,
,22570,6901934626,,,,,,,-111.8947045,33.3777182,,,
,22571,6901934627,,,,,,,-111.8947117,33.3772241,,,
,22572,6901934628,,,,,,,-111.8940273,33.3772226,,,
,22573,6901934629,,,,,,,-111.894864,33.3767069,,,
,22574,6901934630,,,,,,,-111.8960679,33.3768902,,,
,22575,6901934631,,,,,,,-111.8948598,33.3768935,,,
,22576,6901934632,,,,,,,-111.895222,33.3768925,,,
,22577,6901934633,,,,,,,-111.8952147,33.3774674,,,
,22578,6901934634,,,,,,,-111.8960715,33.3774653,,,
,22579,6901934635,,,,,,,-111.8961461,33.3777407,,,
,22580,6901934636,,,,,,,-111.8957952,33.3777454,,,
,22581,6901934639,,,,,,,-111.8956206,33.3781596,,,
,22582,6901934640,,,,,,,-111.8948316,33.378158,,,
,22583,6901934643,,,,,,,-111.8941301,33.3781754,,,
,22584,6901952416,,,,,,,-111.9695572,33.4212971,,,
,22585,6901952417,,,,,,,-111.970802,33.4219342,,,
,22586,6901952421,,,,,,,-111.9710519,33.4210055,,,
,22587,6901952422,,,,,,,-111.970133,33.4219364,,,
,22588,6901952423,,,,,,,-111.9701178,33.4216508,,,
,22589,6901997346,,,,,,,-111.9082465,33.4292407,,,
,22590,6901997348,,,,,,,-111.90825,33.4285884,,,
,22591,6901997349,,,,,,,-111.9083909,33.4273978,,,
,22592,6901997352,,,,,,,-111.9083882,33.4285264,,,
,22593,6902023679,,,,,,,-111.9631616,33.3564691,,,
,22594,6902023684,,,,,,,-111.9595083,33.3565266,,,
,22595,6902031660,,,,,,,-111.9306126,33.3399427,,,
,22596,6902031669,,,,,,,-111.9324761,33.3399376,,,
,22597,6902057425,,,,,,,-111.9495036,33.3325444,,,
,22598,6902057426,,,,,,,-111.949206,33.3324817,,,
,22599,6902057428,,,,,,,-111.9485434,33.3309957,,,
,22600,6902057429,,,,,,,-111.9497315,33.3317882,,,
,22601,6902057430,,,,,,,-111.9494746,33.3317235,,,
,22602,6902057431,,,,,,,-111.9493617,33.3320492,,,
,22603,6902057432,,,,,,,-111.9495886,33.3314,,,
,22604,6902057436,,,,,,,-111.9485272,33.3321523,,,
,22605,6902074386,,,,,,,-111.9590615,33.3565665,,,
,22606,6902074387,,,,,,,-111.9628555,33.3564579,,,
,22607,6902074390,,,,,,,-111.9631628,33.3581438,,,
,22608,6902074392,,,,,,,-111.9631621,33.357209,,,
,22609,6902074393,,,,,,,-111.9628487,33.3572056,,,
,22610,6902074398,,,,,,,-111.9611038,33.3564449,,,
,22611,6902074399,,,,,,,-111.9609244,33.3564451,,,
,22612,6902074400,,,,,,,-111.9609058,33.3577522,,,
,22613,6902074413,,,,,,,-111.9591961,33.3565674,,,
,22614,6902098540,,,,,,,-111.966947,33.3337589,,,
,22615,6902098545,,,,,,,-111.9673992,33.3338485,,,
,22616,6902098546,,,,,,,-111.967607,33.333848,,,
,22617,6902098548,,,,,,,-111.9678271,33.3341562,,,
,22618,6902098549,,,,,,,-111.967828,33.3338474,,,
,22619,6902098550,,,,,,,-111.9682881,33.3338462,,,
,22620,6902104383,,,,,,,-111.9648833,33.4001224,,,
,22621,6902104384,,,,,,,-111.9648753,33.4003715,,,
,22622,6902116292,,,,,,,-111.9643266,33.401042,,,
,22623,6902116293,,,,,,,-111.9639594,33.4010465,,,
,22624,6902116294,,,,,,,-111.9651001,33.4010365,,,
,22625,6902116295,,,,,,,-111.9648789,33.4010381,,,
,22626,6902194240,,,,,,,-111.9397683,33.4039353,,,
,22627,6902194243,,,,,,,-111.9401149,33.4039279,,,
,22628,6902194244,,,,,,,-111.9401117,33.4033793,,,
,22629,6902211035,,,,,,,-111.9730421,33.3687959,,,
,22630,6902211036,,,,,,,-111.972692,33.3691585,,,
,22631,6902211037,,,,,,,-111.9724729,33.3684451,,,
,22632,6902211043,,,,,,,-111.9718213,33.3687644,,,
,22633,6902367921,,,,,,,-111.9640292,33.4191106,,,
,22634,6902367923,,,,,,,-111.9630164,33.4187761,,,
,22635,6902415980,,,,,,,-111.8983851,33.4324622,,,
,22636,6902415981,,,,,,,-111.8983531,33.4316403,,,
,22637,6902415982,,,,,,,-111.8984003,33.4329579,,,
,22638,6902417244,,,,,,,-111.9110135,33.3953088,,,
,22639,6902417246,,,,,,,-111.91152,33.3948519,,,
,22640,6902457389,,,,,,,-111.8987879,33.4316125,,,
,22641,6902457390,,,,,,,-111.897705,33.4322758,,,
,22642,6902459496,,,,,,,-111.9005206,33.4080465,,,
,22643,6902459497,,,,,,,-111.9002882,33.4080552,,,
,22644,6902505080,,,,,,,-111.9534727,33.3430269,,,
,22645,6902528940,turning_loop,,,,,,-111.9647592,33.3379376,,,
,22646,6902548199,,,,,,,-111.9090902,33.4224399,,,
,22647,6902548202,,,,,,,-111.9083621,33.4222174,,,
,22648,6902548203,,,,,,,-111.9083572,33.4219897,,,
,22649,6902548204,,,,,,,-111.9087899,33.4224139,,,
,22650,6902548206,,,,,,,-111.9085606,33.4222169,,,
,22651,6902548208,,,,,,,-111.9080747,33.4225994,,,
,22652,6902548211,,,,,,,-111.9090873,33.4227729,,,
,22653,6902548212,,,,,,,-111.9080669,33.422287,,,
,22654,6902548215,,,,,,,-111.9062599,33.4226337,,,
,22655,6902548216,,,,,,,-111.9069855,33.422308,,,
,22656,6902548217,,,,,,,-111.9077523,33.4226464,,,
,22657,6902548218,,,,,,,-111.9077618,33.4232134,,,
,22658,6902548219,,,,,,,-111.9079908,33.4222885,,,
,22659,6902548220,,,,,,,-111.9079367,33.4219909,,,
,22660,6902669295,,,,,,,-111.8943419,33.3932878,,,
,22661,6902669296,,,,,,,-111.8943447,33.3929719,,,
,22662,6902689543,,,,,,,-111.9613406,33.4066815,,,
,22663,6902689544,,,,,,,-111.9613354,33.4057634,,,
,22664,6902689545,,,,,,,-111.9630136,33.4057727,,,
,22665,6902738337,,,,,,,-111.9500405,33.3512618,,,
,22666,6902738339,,,,,,,-111.9500498,33.3526673,,,
,22667,6902738340,,,,,,,-111.9500429,33.3514449,,,
,22668,6902800600,,,,,,,-111.9451046,33.4001004,,,
,22669,6902800605,,,,,,,-111.944752,33.4018576,,,
,22670,6902800606,,,,,,,-111.9450082,33.4010046,,,
,22671,6902800607,,,,,,,-111.9447546,33.4010052,,,
,22672,6902909504,,,,,,,-111.957176,33.3949403,,,
,22673,6902909505,,,,,,,-111.9571741,33.3951661,,,
,22674,6902909507,,,,,,,-111.9581944,33.395172,,,
,22675,6902922670,,,,,,,-111.9583742,33.4080011,,,
,22676,6902922671,,,,,,,-111.9581392,33.4079987,,,
,22677,6902922675,,,,,,,-111.9576643,33.407989,,,
,22678,6902922676,,,,,,,-111.957664,33.4074139,,,
,22679,6902922678,,,,,,,-111.958141,33.4076945,,,
,22680,6902922679,,,,,,,-111.9576635,33.4076913,,,
,22681,6902922680,,,,,,,-111.9583728,33.4076955,,,
,22682,6902937165,,,,,,,-111.9746355,33.4185555,,,
,22683,6902937166,,,,,,,-111.9756152,33.4185614,,,
,22684,6902937170,,,,,,,-111.9746383,33.418744,,,
,22685,6902937171,,,,,,,-111.9756609,33.4193139,,,
,22686,6902937172,,,,,,,-111.975275,33.4193111,,,
,22687,6902937174,,,,,,,-111.9746472,33.4193435,,,
,22688,6902937175,,,,,,,-111.9752338,33.4187482,,,
,22689,6902937176,,,,,,,-111.9749011,33.4193435,,,
,22690,6902937177,,,,,,,-111.9748984,33.4187458,,,
,22691,6902937178,,,,,,,-111.975611,33.4181808,,,
,22692,6902937182,,,,,,,-111.9760068,33.4175728,,,
,22693,6902937183,,,,,,,-111.9760085,33.4177497,,,
,22694,6902937184,,,,,,,-111.9754961,33.4178535,,,
,22695,6902978385,,,,,,,-111.9754295,33.4176936,,,
,22696,6902978386,,,,,,,-111.9755606,33.4178404,,,
,22697,6902978390,,,,,,,-111.9746285,33.4180822,,,
,22698,6902978394,,,,,,,-111.9746315,33.4182885,,,
,22699,6903078878,,,,,,,-111.9765084,33.3949452,,,
,22700,6903139986,,,,,,,-111.9765034,33.3954871,,,
,22701,6903139990,,,,,,,-111.9762726,33.3949692,,,
,22702,6903168009,,,,,,,-111.9226175,33.4063635,,,
,22703,6903168013,,,,,,,-111.9224318,33.4063604,,,
,22704,6905005121,,,,,,,-111.9697397,33.4294722,,,
,22705,6905005122,,,,,,,-111.9708708,33.4294797,,,
,22706,6905005125,,,,,,,-111.9699864,33.429469,,,
,22707,6905109439,,,,,,,-111.8982238,33.3535161,,,
,22708,6905109440,,,,,,,-111.8984081,33.3525262,,,
,22709,6905110192,,,,,,,-111.928612,33.3643696,,,
,22710,6905110194,,,,,,,-111.927825,33.3637611,,,
,22711,6905110195,,,,,,,-111.9283305,33.3643666,,,
,22712,6905110197,,,,,,,-111.9278467,33.3641954,,,
,22713,6905110365,,,,,,,-111.951568,33.349238,,,
,22714,6905110368,,,,,,,-111.952749,33.3499258,,,
,22715,6905125003,,,,,,,-111.8954016,33.3419776,,,
,22716,6905125004,,,,,,,-111.8953799,33.3417687,,,
,22717,6905125010,,,,,,,-111.8947892,33.3426687,,,
,22718,6905125011,,,,,,,-111.8947975,33.3429195,,,
,22719,6905125014,,,,,,,-111.8943944,33.3418488,,,
,22720,6905132288,,,,,,,-111.895672,33.3532703,,,
,22721,6905132289,,,,,,,-111.895673,33.3534744,,,
,22722,6905132293,,,,,,,-111.895696,33.3551212,,,
,22723,6905132294,,,,,,,-111.8959623,33.3551212,,,
,22724,6905132295,,,,,,,-111.8956801,33.3539507,,,
,22725,6905132296,,,,,,,-111.895926,33.3540751,,,
,22726,6905132297,,,,,,,-111.8956818,33.3540774,,,
,22727,6905132300,,,,,,,-111.8954232,33.3534783,,,
,22728,6905132301,,,,,,,-111.895966,33.3557734,,,
,22729,6905132302,,,,,,,-111.8957049,33.3557776,,,
,22730,6905167708,,,,,,,-111.9782323,33.3759776,,,
,22731,6905167709,,,,,,,-111.9780992,33.3759794,,,
,22732,6905173241,,,,,,,-111.9305887,33.4075251,,,
,22733,6905582785,,,,,,,-111.9279973,33.3361258,,,
,22734,6927880307,,,,,,,-111.9748375,33.3453701,,,
,22735,6927880308,,,,,,,-111.9766181,33.3452251,,,
,22736,6927880309,,,,,,,-111.9763176,33.344887,,,
,22737,6927880310,,,,,,,-111.97644,33.3453327,,,
,22738,6927880311,,,,,,,-111.976186,33.3450372,,,
,22739,6927880314,,,,,,,-111.9764032,33.3455612,,,
,22740,6927880315,,,,,,,-111.9770986,33.3449472,,,
,22741,6931381874,,,,,,,-111.9596662,33.3747171,,,
,22742,6947435380,,,,,,,-111.9291259,33.3480347,,,
,22743,6947435381,,,,,,,-111.9306714,33.3489079,,,
,22744,6950767815,,,,,,,-111.908775,33.4164751,,,
,22745,6950767816,,,,,,,-111.908636,33.4158236,,,
,22746,6951513437,,,,,,,-111.952164,33.4078085,,,
,22747,6951513439,,,,,,,-111.9526135,33.4073958,,,
,22748,6953578849,,,,,,,-111.9455227,33.4254749,,,
,22749,6953578850,,,,,,,-111.9455168,33.4257423,,,
,22750,6953969671,,,,,,,-111.9448341,33.3931653,,,
,22751,6953969672,,,,,,,-111.9448354,33.3940289,,,
,22752,6953969674,,,,,,,-111.9441781,33.3938551,,,
,22753,6953969675,,,,,,,-111.9441652,33.3928406,,,
,22754,6966448557,,,,,,,-111.9422228,33.3652317,,,
,22755,6966448563,,,,,,,-111.9417205,33.3645783,,,
,22756,6966448565,,,,,,,-111.9422054,33.3667619,,,
,22757,6966448567,,,,,,,-111.9419563,33.3673965,,,
,22758,6968144640,,,,,,,-111.9774144,33.3337765,,,
,22759,6968144642,,,,,,,-111.977724,33.3342092,,,
,22760,6968144643,,,,,,,-111.9771655,33.334118,,,
,22761,6968144645,,,,,,,-111.9772998,33.333862,,,
,22762,6968264654,,,,,,,-111.9448618,33.3975488,,,
,22763,6968264664,,,,,,,-111.9448154,33.3977105,,,
,22764,6968264667,,,,,,,-111.9452867,33.3976814,,,
,22765,6968264668,,,,,,,-111.9444326,33.3976801,,,
,22766,6968264672,,,,,,,-111.9437883,33.3974096,,,
,22767,6972876843,,,,,,,-111.9584351,33.4001361,,,
,22768,6972876844,,,,,,,-111.9584276,33.4004402,,,
,22769,6972876847,,,,,,,-111.9584408,33.4009725,,,
,22770,6972876851,,,,,,,-111.9584431,33.4011286,,,
,22771,6972876854,,,,,,,-111.960431,33.4011664,,,
,22772,6972876855,,,,,,,-111.9604452,33.4019998,,,
,22773,6972876860,,,,,,,-111.96004,33.4011676,,,
,22774,6972876863,,,,,,,-111.9591102,33.4011703,,,
,22775,6972876867,,,,,,,-111.9587702,33.4011713,,,
,22776,6976888539,,,,,,,-111.9537157,33.4037576,,,
,22777,6976888543,,,,,,,-111.9537131,33.4055247,,,
,22778,6976888544,,,,,,,-111.9551911,33.4043429,,,
,22779,6976888548,,,,,,,-111.9538505,33.4037582,,,
,22780,6976888549,,,,,,,-111.9550864,33.4043431,,,
,22781,6976888551,,,,,,,-111.9538473,33.4039316,,,
,22782,6976888552,,,,,,,-111.9550097,33.4039287,,,
,22783,6976888553,,,,,,,-111.9550097,33.4037637,,,
,22784,6979621360,,,,,,,-111.942939,33.363678,,,
,22785,6979621361,,,,,,,-111.9429465,33.3635705,,,
,22786,6979621364,,,,,,,-111.9410925,33.3625753,,,
,22787,6979621366,,,,,,,-111.9410637,33.3635673,,,
,22788,7001302710,,,,,,,-111.952134,33.3992009,,,
,22789,7001302711,,,,,,,-111.95102,33.3991999,,,
,22790,7001302720,,,,,,,-111.9503594,33.3989024,,,
,22791,7001302721,,,,,,,-111.9509019,33.3984334,,,
,22792,7007613859,,,,,,,-111.9169598,33.3834607,,,
,22793,7007613870,,,,,,,-111.9169406,33.3836116,,,
,22794,7012381462,,,,,,,-111.9382687,33.3279838,,,
,22795,7012432558,,,,,,,-111.93908,33.3301338,,,
,22796,7035348957,,,,,,,-111.9514628,33.4001182,,,
,22797,7035348958,,,,,,,-111.9514628,33.3998975,,,
,22798,7035348966,,,,,,,-111.9518602,33.3996234,,,
,22799,7035348967,,,,,,,-111.9521366,33.3996243,,,
,22800,7035348968,,,,,,,-111.9518612,33.3999132,,,
,22801,7035421775,,,,,,,-111.8953279,33.4282887,,,
,22802,7035421778,,,,,,,-111.8953259,33.4272545,,,
,22803,7035466054,,,,,,,-111.9603943,33.3383299,,,
,22804,7035466056,,,,,,,-111.9588057,33.3382813,,,
,22805,7035466059,,,,,,,-111.9586948,33.3372834,,,
,22806,7035466060,,,,,,,-111.9587368,33.3367899,,,
,22807,7035559876,,,,,,,-111.9487867,33.3992573,,,
,22808,7035559877,,,,,,,-111.948681,33.3987432,,,
,22809,7035559879,,,,,,,-111.9481458,33.3987663,,,
,22810,7035559882,,,,,,,-111.9480699,33.3995692,,,
,22811,7035559883,,,,,,,-111.9480959,33.3985777,,,
,22812,7035591407,,,,,,,-111.9075652,33.4117912,,,
,22813,7035591409,,,,,,,-111.9076314,33.4116599,,,
,22814,7035591413,,,,,,,-111.908038,33.4112415,,,
,22815,7035591418,,,,,,,-111.9079719,33.41142,,,
,22816,7035591419,,,,,,,-111.9076258,33.411422,,,
,22817,7035631346,,,,,,,-111.9025105,33.4093616,,,
,22818,7035631347,,,,,,,-111.9022781,33.4093607,,,
,22819,7035631348,,,,,,,-111.9022791,33.4096509,,,
,22820,7035640502,,,,,,,-111.9568331,33.4037479,,,
,22821,7035640503,,,,,,,-111.9568305,33.4039722,,,
,22822,7035640504,,,,,,,-111.9568698,33.4041617,,,
,22823,7035640507,,,,,,,-111.9569262,33.4041606,,,
,22824,7035640511,,,,,,,-111.9574485,33.4050179,,,
,22825,7035640515,,,,,,,-111.9568069,33.4041635,,,
,22826,7035640516,,,,,,,-111.9565375,33.4039722,,,
,22827,7035671256,,,,,,,-111.8984472,33.3947504,,,
,22828,7035671264,,,,,,,-111.8988683,33.3935652,,,
,22829,7035671265,,,,,,,-111.8977381,33.3944644,,,
,22830,7035947082,,,,,,,-111.8962631,33.3919648,,,
,22831,7035947083,,,,,,,-111.8949403,33.3919727,,,
,22832,7036090421,,,,,,,-111.9761294,33.4136014,,,
,22833,7036090426,,,,,,,-111.9761862,33.4125425,,,
,22834,7036090434,,,,,,,-111.9767723,33.4126994,,,
,22835,7036090438,,,,,,,-111.9767688,33.413602,,,
,22836,7036090439,,,,,,,-111.9770309,33.4130985,,,
,22837,7036090443,,,,,,,-111.9767994,33.4133633,,,
,22838,7036090444,,,,,,,-111.9766457,33.4128777,,,
,22839,7036090445,,,,,,,-111.9761797,33.4127389,,,
,22840,7036123649,,,,,,,-111.972751,33.4123295,,,
,22841,7036123651,,,,,,,-111.9730571,33.4131478,,,
,22842,7036123652,,,,,,,-111.9737189,33.4131493,,,
,22843,7036123653,,,,,,,-111.9737189,33.4135902,,,
,22844,7036123654,,,,,,,-111.9737189,33.4133219,,,
,22845,7036123656,,,,,,,-111.9728172,33.4131486,,,
,22846,7036175533,,,,,,,-111.8953268,33.4277285,,,
,22847,7036175535,,,,,,,-111.8951225,33.4272783,,,
,22848,7036175536,,,,,,,-111.8951233,33.4274411,,,
,22849,7036175537,,,,,,,-111.8953263,33.4274381,,,
,22850,7036175546,,,,,,,-111.8951222,33.4272988,,,
,22851,7037331496,,,,,,,-111.9681054,33.3377578,,,
,22852,7037331497,,,,,,,-111.9681101,33.3385227,,,
,22853,7037331498,,,,,,,-111.9679214,33.3377574,,,
,22854,7037331499,,,,,,,-111.9679202,33.3385227,,,
,22855,7037349768,,,,,,,-111.9394355,33.3871588,,,
,22856,7037349769,,,,,,,-111.9386873,33.3871665,,,
,22857,7037499711,,,,,,,-111.9250546,33.4101331,,,
,22858,7037499712,,,,,,,-111.9250589,33.4103218,,,
,22859,7037509822,,,,,,,-111.905023,33.4274163,,,
,22860,7037509824,,,,,,,-111.9047432,33.4268378,,,
,22861,7037517325,,,,,,,-111.8987406,33.4262712,,,
,22862,7037517327,,,,,,,-111.8992989,33.425699,,,
,22863,7037665390,,,,,,,-111.9091431,33.3922872,,,
,22864,7037665395,,,,,,,-111.908862,33.3922906,,,
,22865,7037665404,,,,,,,-111.908489,33.3922951,,,
,22866,7037665405,,,,,,,-111.9087234,33.3924253,,,
,22867,7037665406,,,,,,,-111.9086174,33.392426,,,
,22868,7037892383,,,,,,,-111.9521481,33.4009879,,,
,22869,7037910486,,,,,,,-111.9521427,33.4015959,,,
,22870,7037910487,,,,,,,-111.9523128,33.4015952,,,
,22871,7037910488,,,,,,,-111.9523075,33.4009876,,,
,22872,7038142835,,,,,,,-111.9041999,33.4084661,,,
,22873,7038142840,,,,,,,-111.9039482,33.409284,,,
,22874,7038142841,,,,,,,-111.9042006,33.409284,,,
,22875,7038142842,,,,,,,-111.9039497,33.409855,,,
,22876,7040006946,,,,,,,-111.9498513,33.3949248,,,
,22877,7040006953,,,,,,,-111.9487552,33.395132,,,
,22878,7040006955,,,,,,,-111.9487597,33.394921,,,
,22879,7040103575,,,,,,,-111.8920304,33.3937718,,,
,22880,7040103578,,,,,,,-111.8937848,33.3937731,,,
,22881,7040103584,,,,,,,-111.8939884,33.3942059,,,
,22882,7040116868,,,,,,,-111.9594691,33.342519,,,
,22883,7040116869,,,,,,,-111.9594599,33.3419656,,,
,22884,7040116872,,,,,,,-111.9583629,33.3425746,,,
,22885,7040116874,,,,,,,-111.9583004,33.3419766,,,
,22886,7040116879,,,,,,,-111.9584984,33.3419745,,,
,22887,7042849986,,,,,,,-111.944499,33.4053978,,,
,22888,7042849987,,,,,,,-111.944505,33.4045332,,,
,22889,7042849988,,,,,,,-111.9447676,33.4053959,,,
,22890,7042849989,,,,,,,-111.9439278,33.4053953,,,
,22891,7042849990,,,,,,,-111.94477,33.4047415,,,
,22892,7042849991,,,,,,,-111.9444993,33.4047429,,,
